short_title,title,code or value,description,count,Lookup,Column
LBXSF1SI,LBXSF1SI - 5-Methyl-tetrahydrofolate (nmol/L),3.03 to 331,Range of Values,8455,LBXSF1SI_3.03 to 331,LBXSF1SI_Range of Values
LBXSF1SI,LBXSF1SI - 5-Methyl-tetrahydrofolate (nmol/L),.,Missing,967,LBXSF1SI_.,LBXSF1SI_Missing
LBDSF1LC,LBDSF1LC - 5-Methyl-tetrahydrofolate cmt,0,At or above the detection limit,8455,LBDSF1LC_0,LBDSF1LC_At or above the detection limit
LBDSF1LC,LBDSF1LC - 5-Methyl-tetrahydrofolate cmt,1,Below lower detection limit,0,LBDSF1LC_1,LBDSF1LC_Below lower detection limit
LBDSF1LC,LBDSF1LC - 5-Methyl-tetrahydrofolate cmt,.,Missing,967,LBDSF1LC_.,LBDSF1LC_Missing
LBXSF2SI,LBXSF2SI - Folic acid (nmol/L),0.141 to 1010,Range of Values,8454,LBXSF2SI_0.141 to 1010,LBXSF2SI_Range of Values
LBXSF2SI,LBXSF2SI - Folic acid (nmol/L),.,Missing,968,LBXSF2SI_.,LBXSF2SI_Missing
LBDSF2LC,LBDSF2LC - Folic acid cmt,0,At or above the detection limit,8373,LBDSF2LC_0,LBDSF2LC_At or above the detection limit
LBDSF2LC,LBDSF2LC - Folic acid cmt,1,Below lower detection limit,81,LBDSF2LC_1,LBDSF2LC_Below lower detection limit
LBDSF2LC,LBDSF2LC - Folic acid cmt,.,Missing,968,LBDSF2LC_.,LBDSF2LC_Missing
LBXSF3SI,LBXSF3SI - 5-Formyl-tetrahydrofolate (nmol/L),0.141 to 17.3,Range of Values,8454,LBXSF3SI_0.141 to 17.3,LBXSF3SI_Range of Values
LBXSF3SI,LBXSF3SI - 5-Formyl-tetrahydrofolate (nmol/L),.,Missing,968,LBXSF3SI_.,LBXSF3SI_Missing
LBDSF3LC,LBDSF3LC - 5-Formyl-tetrahydrofolate cmt,0,At or above the detection limit,756,LBDSF3LC_0,LBDSF3LC_At or above the detection limit
LBDSF3LC,LBDSF3LC - 5-Formyl-tetrahydrofolate cmt,1,Below lower detection limit,7698,LBDSF3LC_1,LBDSF3LC_Below lower detection limit
LBDSF3LC,LBDSF3LC - 5-Formyl-tetrahydrofolate cmt,.,Missing,968,LBDSF3LC_.,LBDSF3LC_Missing
LBXSF4SI,LBXSF4SI - Tetrahydrofolate (nmol/L),0.141 to 39.3,Range of Values,8454,LBXSF4SI_0.141 to 39.3,LBXSF4SI_Range of Values
LBXSF4SI,LBXSF4SI - Tetrahydrofolate (nmol/L),.,Missing,968,LBXSF4SI_.,LBXSF4SI_Missing
LBDSF4LC,LBDSF4LC - Tetrahydrofolate cmt,0,At or above the detection limit,7364,LBDSF4LC_0,LBDSF4LC_At or above the detection limit
LBDSF4LC,LBDSF4LC - Tetrahydrofolate cmt,1,Below lower detection limit,1090,LBDSF4LC_1,LBDSF4LC_Below lower detection limit
LBDSF4LC,LBDSF4LC - Tetrahydrofolate cmt,.,Missing,968,LBDSF4LC_.,LBDSF4LC_Missing
LBXSF5SI,"LBXSF5SI - 5,10-Methenyl-tetrahydrofolate (nmol/L)",0.219 to 13.4,Range of Values,8453,LBXSF5SI_0.219 to 13.4,LBXSF5SI_Range of Values
LBXSF5SI,"LBXSF5SI - 5,10-Methenyl-tetrahydrofolate (nmol/L)",.,Missing,969,LBXSF5SI_.,LBXSF5SI_Missing
LBDSF5LC,"LBDSF5LC - 5,10-Methenyl-tetrahydrofolate cmt",0,At or above the detection limit,379,LBDSF5LC_0,LBDSF5LC_At or above the detection limit
LBDSF5LC,"LBDSF5LC - 5,10-Methenyl-tetrahydrofolate cmt",1,Below lower detection limit,8074,LBDSF5LC_1,LBDSF5LC_Below lower detection limit
LBDSF5LC,"LBDSF5LC - 5,10-Methenyl-tetrahydrofolate cmt",.,Missing,969,LBDSF5LC_.,LBDSF5LC_Missing
LBXSF6SI,LBXSF6SI - Mefox oxidation product (nmol/L),0.16 to 56.3,Range of Values,8455,LBXSF6SI_0.16 to 56.3,LBXSF6SI_Range of Values
LBXSF6SI,LBXSF6SI - Mefox oxidation product (nmol/L),.,Missing,967,LBXSF6SI_.,LBXSF6SI_Missing
LBDSF6LC,LBDSF6LC - Mefox oxidation product cmt,0,At or above the detection limit,8455,LBDSF6LC_0,LBDSF6LC_At or above the detection limit
LBDSF6LC,LBDSF6LC - Mefox oxidation product cmt,1,Below lower detection limit,0,LBDSF6LC_1,LBDSF6LC_Below lower detection limit
LBDSF6LC,LBDSF6LC - Mefox oxidation product cmt,.,Missing,967,LBDSF6LC_.,LBDSF6LC_Missing
LBXGH   ,LBXGH    - Glycohemoglobin (%),3.5 to 17.5,Range of Values,6643,LBXGH   _3.5 to 17.5,LBXGH   _Range of Values
LBXGH   ,LBXGH    - Glycohemoglobin (%),.,Missing,336,LBXGH   _.,LBXGH   _Missing
LBXHA   ,LBXHA    - Hepatitis A antibody,1,Positive,4811,LBXHA   _1,LBXHA   _Positive
LBXHA   ,LBXHA    - Hepatitis A antibody,2,Negative,3453,LBXHA   _2,LBXHA   _Negative
LBXHA   ,LBXHA    - Hepatitis A antibody,3,Indeterminate,0,LBXHA   _3,LBXHA   _Indeterminate
LBXHA   ,LBXHA    - Hepatitis A antibody,.,Missing,911,LBXHA   _.,LBXHA   _Missing
LBXHBC  ,LBXHBC   - Hepatitis B core antibody,1,Positive,437,LBXHBC  _1,LBXHBC  _Positive
LBXHBC  ,LBXHBC   - Hepatitis B core antibody,2,Negative,7219,LBXHBC  _2,LBXHBC  _Negative
LBXHBC  ,LBXHBC   - Hepatitis B core antibody,.,Missing,635,LBXHBC  _.,LBXHBC  _Missing
LBDHBG  ,LBDHBG   - Hepatitis B surface antigen,1,Positive,38,LBDHBG  _1,LBDHBG  _Positive
LBDHBG  ,LBDHBG   - Hepatitis B surface antigen,2,Negative,7614,LBDHBG  _2,LBDHBG  _Negative
LBDHBG  ,LBDHBG   - Hepatitis B surface antigen,.,Missing,639,LBDHBG  _.,LBDHBG  _Missing
LBDHD   ,LBDHD    - Hepatitis D (anti-HDV),1,Positive,19,LBDHD   _1,LBDHD   _Positive
LBDHD   ,LBDHD    - Hepatitis D (anti-HDV),2,Negative,7633,LBDHD   _2,LBDHD   _Negative
LBDHD   ,LBDHD    - Hepatitis D (anti-HDV),.,Missing,639,LBDHD   _.,LBDHD   _Missing
LBXHBS  ,LBXHBS   - Hepatitis B Surface Antibody,1,Positive,2638,LBXHBS  _1,LBXHBS  _Positive
LBXHBS  ,LBXHBS   - Hepatitis B Surface Antibody,2,Negative,5623,LBXHBS  _2,LBXHBS  _Negative
LBXHBS  ,LBXHBS   - Hepatitis B Surface Antibody,.,Missing,914,LBXHBS  _.,LBXHBS  _Missing
LBDHCI,LBDHCI - Hepatitis C Antibody (confirmed),1,Positive,36,LBDHCI_1,LBDHCI_Positive
LBDHCI,LBDHCI - Hepatitis C Antibody (confirmed),2,Negative,25,LBDHCI_2,LBDHCI_Negative
LBDHCI,LBDHCI - Hepatitis C Antibody (confirmed),3,Negative Screening HCV Antibody,7490,LBDHCI_3,LBDHCI_Negative Screening HCV Antibody
LBDHCI,LBDHCI - Hepatitis C Antibody (confirmed),4,Positive HCV RNA,67,LBDHCI_4,LBDHCI_Positive HCV RNA
LBDHCI,LBDHCI - Hepatitis C Antibody (confirmed),.,Missing,673,LBDHCI_.,LBDHCI_Missing
LBXHCR  ,LBXHCR   - Hepatitis C RNA (HCV-RNA),1,Positive,67,LBXHCR  _1,LBXHCR  _Positive
LBXHCR  ,LBXHCR   - Hepatitis C RNA (HCV-RNA),2,Negative,70,LBXHCR  _2,LBXHCR  _Negative
LBXHCR  ,LBXHCR   - Hepatitis C RNA (HCV-RNA),3,Negative Screening HCV Antibody,7490,LBXHCR  _3,LBXHCR  _Negative Screening HCV Antibody
LBXHCR  ,LBXHCR   - Hepatitis C RNA (HCV-RNA),.,Missing,664,LBXHCR  _.,LBXHCR  _Missing
LBXHCG  ,LBXHCG   - Hepatitis C genotype,1,Genotype 1a,47,LBXHCG  _1,LBXHCG  _Genotype 1a
LBXHCG  ,LBXHCG   - Hepatitis C genotype,2,Genotype 1b,10,LBXHCG  _2,LBXHCG  _Genotype 1b
LBXHCG  ,LBXHCG   - Hepatitis C genotype,3,Gen1 other than a/b/not determined,0,LBXHCG  _3,LBXHCG  _Gen1 other than a/b/not determined
LBXHCG  ,LBXHCG   - Hepatitis C genotype,4,Genotype 2,4,LBXHCG  _4,LBXHCG  _Genotype 2
LBXHCG  ,LBXHCG   - Hepatitis C genotype,5,Genotype 3,5,LBXHCG  _5,LBXHCG  _Genotype 3
LBXHCG  ,LBXHCG   - Hepatitis C genotype,6,Genotype 4,0,LBXHCG  _6,LBXHCG  _Genotype 4
LBXHCG  ,LBXHCG   - Hepatitis C genotype,7,Genotype 5,0,LBXHCG  _7,LBXHCG  _Genotype 5
LBXHCG  ,LBXHCG   - Hepatitis C genotype,8,Genotype 6,0,LBXHCG  _8,LBXHCG  _Genotype 6
LBXHCG  ,LBXHCG   - Hepatitis C genotype,9,Genotype undetermined,1,LBXHCG  _9,LBXHCG  _Genotype undetermined
LBXHCG  ,LBXHCG   - Hepatitis C genotype,.,Missing,8224,LBXHCG  _.,LBXHCG  _Missing
LBDHEG  ,LBDHEG   - Hepatitis E IgG (anti-HEV),1,Positive,344,LBDHEG  _1,LBDHEG  _Positive
LBDHEG  ,LBDHEG   - Hepatitis E IgG (anti-HEV),2,Negative,7312,LBDHEG  _2,LBDHEG  _Negative
LBDHEG  ,LBDHEG   - Hepatitis E IgG (anti-HEV),.,Missing,635,LBDHEG  _.,LBDHEG  _Missing
LBDHEM  ,LBDHEM   - Hepatitis E IgM (anti-HEV),1,Positive,47,LBDHEM  _1,LBDHEM  _Positive
LBDHEM  ,LBDHEM   - Hepatitis E IgM (anti-HEV),2,Negative,7609,LBDHEM  _2,LBDHEM  _Negative
LBDHEM  ,LBDHEM   - Hepatitis E IgM (anti-HEV),.,Missing,635,LBDHEM  _.,LBDHEM  _Missing
LBXHE1  ,LBXHE1   - Herpes Simplex Virus Type 1,1,Positive,1966,LBXHE1  _1,LBXHE1  _Positive
LBXHE1  ,LBXHE1   - Herpes Simplex Virus Type 1,2,Negative,1697,LBXHE1  _2,LBXHE1  _Negative
LBXHE1  ,LBXHE1   - Herpes Simplex Virus Type 1,3,Indeterminate,6,LBXHE1  _3,LBXHE1  _Indeterminate
LBXHE1  ,LBXHE1   - Herpes Simplex Virus Type 1,.,Missing,262,LBXHE1  _.,LBXHE1  _Missing
LBXHE2  ,LBXHE2   - Herpes Simplex Virus Type 2,1,Positive,497,LBXHE2  _1,LBXHE2  _Positive
LBXHE2  ,LBXHE2   - Herpes Simplex Virus Type 2,2,Negative,2530,LBXHE2  _2,LBXHE2  _Negative
LBXHE2  ,LBXHE2   - Herpes Simplex Virus Type 2,3,Indeterminate,18,LBXHE2  _3,LBXHE2  _Indeterminate
LBXHE2  ,LBXHE2   - Herpes Simplex Virus Type 2,.,Missing,886,LBXHE2  _.,LBXHE2  _Missing
WTSA2YR,WTSA2YR - Subsample A Weights,0 to 530325.34726,Range of Values,2755,WTSA2YR_0 to 530325.34726,WTSA2YR_Range of Values
WTSA2YR,WTSA2YR - Subsample A Weights,.,Missing,0,WTSA2YR_.,WTSA2YR_Missing
URXAAC  ,URXAAC   - A-a-C (pg/mL),0.44 to 1200,Range of Values,2568,URXAAC  _0.44 to 1200,URXAAC  _Range of Values
URXAAC  ,URXAAC   - A-a-C (pg/mL),.,Missing,187,URXAAC  _.,URXAAC  _Missing
URDAACLC,URDAACLC - A-a-C (pg/mL) Comment Code,0,At or above the detection limit,1279,URDAACLC_0,URDAACLC_At or above the detection limit
URDAACLC,URDAACLC - A-a-C (pg/mL) Comment Code,1,Below lower detection limit,1289,URDAACLC_1,URDAACLC_Below lower detection limit
URDAACLC,URDAACLC - A-a-C (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDAACLC_2,URDAACLC_Detectable result and exceeds the calibrated range of assay
URDAACLC,URDAACLC - A-a-C (pg/mL) Comment Code,.,Missing,187,URDAACLC_.,URDAACLC_Missing
URXGLP1 ,URXGLP1  - Glu-P-1 (pg/mL),0.22 to 2.13,Range of Values,2572,URXGLP1 _0.22 to 2.13,URXGLP1 _Range of Values
URXGLP1 ,URXGLP1  - Glu-P-1 (pg/mL),.,Missing,183,URXGLP1 _.,URXGLP1 _Missing
URDGP1LC,URDGP1LC - Glu-P-1 (pg/mL) Comment Code,0,At or above the detection limit,55,URDGP1LC_0,URDGP1LC_At or above the detection limit
URDGP1LC,URDGP1LC - Glu-P-1 (pg/mL) Comment Code,1,Below lower detection limit,2517,URDGP1LC_1,URDGP1LC_Below lower detection limit
URDGP1LC,URDGP1LC - Glu-P-1 (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDGP1LC_2,URDGP1LC_Detectable result and exceeds the calibrated range of assay
URDGP1LC,URDGP1LC - Glu-P-1 (pg/mL) Comment Code,.,Missing,183,URDGP1LC_.,URDGP1LC_Missing
URXGLP2 ,URXGLP2  - GLU-P-2 (pg/mL),0.59 to 2.16,Range of Values,2572,URXGLP2 _0.59 to 2.16,URXGLP2 _Range of Values
URXGLP2 ,URXGLP2  - GLU-P-2 (pg/mL),.,Missing,183,URXGLP2 _.,URXGLP2 _Missing
URDGP2LC,URDGP2LC - GLU-P-2 (pg/mL) Comment Code,0,At or above the detection limit,8,URDGP2LC_0,URDGP2LC_At or above the detection limit
URDGP2LC,URDGP2LC - GLU-P-2 (pg/mL) Comment Code,1,Below lower detection limit,2564,URDGP2LC_1,URDGP2LC_Below lower detection limit
URDGP2LC,URDGP2LC - GLU-P-2 (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDGP2LC_2,URDGP2LC_Detectable result and exceeds the calibrated range of assay
URDGP2LC,URDGP2LC - GLU-P-2 (pg/mL) Comment Code,.,Missing,183,URDGP2LC_.,URDGP2LC_Missing
URXHM   ,URXHM    - Harman (pg/mL),3.25 to 39800,Range of Values,2571,URXHM   _3.25 to 39800,URXHM   _Range of Values
URXHM   ,URXHM    - Harman (pg/mL),.,Missing,184,URXHM   _.,URXHM   _Missing
URDHMLC ,URDHMLC  - Harman (pg/mL) Comment Code,0,At or above the detection limit,2570,URDHMLC _0,URDHMLC _At or above the detection limit
URDHMLC ,URDHMLC  - Harman (pg/mL) Comment Code,1,Below lower detection limit,1,URDHMLC _1,URDHMLC _Below lower detection limit
URDHMLC ,URDHMLC  - Harman (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDHMLC _2,URDHMLC _Detectable result and exceeds the calibrated range of assay
URDHMLC ,URDHMLC  - Harman (pg/mL) Comment Code,.,Missing,184,URDHMLC _.,URDHMLC _Missing
URXIQ   ,URXIQ    - IQ (pg/mL),0.26 to 9.77,Range of Values,2572,URXIQ   _0.26 to 9.77,URXIQ   _Range of Values
URXIQ   ,URXIQ    - IQ (pg/mL),.,Missing,183,URXIQ   _.,URXIQ   _Missing
URDIQLC ,URDIQLC  - IQ (pg/mL) Comment Code,0,At or above the detection limit,53,URDIQLC _0,URDIQLC _At or above the detection limit
URDIQLC ,URDIQLC  - IQ (pg/mL) Comment Code,1,Below lower detection limit,2519,URDIQLC _1,URDIQLC _Below lower detection limit
URDIQLC ,URDIQLC  - IQ (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDIQLC _2,URDIQLC _Detectable result and exceeds the calibrated range of assay
URDIQLC ,URDIQLC  - IQ (pg/mL) Comment Code,.,Missing,183,URDIQLC _.,URDIQLC _Missing
URXMAAC ,URXMAAC  - MeA-a-C (pg/mL),0.23 to 94.8,Range of Values,2569,URXMAAC _0.23 to 94.8,URXMAAC _Range of Values
URXMAAC ,URXMAAC  - MeA-a-C (pg/mL),.,Missing,186,URXMAAC _.,URXMAAC _Missing
URDMACLC,URDMACLC - MeA-a-C (pg/mL) Comment Code,0,At or above the detection limit,394,URDMACLC_0,URDMACLC_At or above the detection limit
URDMACLC,URDMACLC - MeA-a-C (pg/mL) Comment Code,1,Below lower detection limit,2175,URDMACLC_1,URDMACLC_Below lower detection limit
URDMACLC,URDMACLC - MeA-a-C (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDMACLC_2,URDMACLC_Detectable result and exceeds the calibrated range of assay
URDMACLC,URDMACLC - MeA-a-C (pg/mL) Comment Code,.,Missing,186,URDMACLC_.,URDMACLC_Missing
URXNHM  ,URXNHM   - Norharman (pg/mL),8.9 to 8840,Range of Values,2552,URXNHM  _8.9 to 8840,URXNHM  _Range of Values
URXNHM  ,URXNHM   - Norharman (pg/mL),.,Missing,203,URXNHM  _.,URXNHM  _Missing
URDNHMLC,URDNHMLC - Norharman (pg/mL) Comment Code,0,At or above the detection limit,2550,URDNHMLC_0,URDNHMLC_At or above the detection limit
URDNHMLC,URDNHMLC - Norharman (pg/mL) Comment Code,1,Below lower detection limit,2,URDNHMLC_1,URDNHMLC_Below lower detection limit
URDNHMLC,URDNHMLC - Norharman (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDNHMLC_2,URDNHMLC_Detectable result and exceeds the calibrated range of assay
URDNHMLC,URDNHMLC - Norharman (pg/mL) Comment Code,.,Missing,203,URDNHMLC_.,URDNHMLC_Missing
URXPHIP ,URXPHIP  - PhlP (pg/mL),0.24 to 324,Range of Values,2569,URXPHIP _0.24 to 324,URXPHIP _Range of Values
URXPHIP ,URXPHIP  - PhlP (pg/mL),.,Missing,186,URXPHIP _.,URXPHIP _Missing
URDPHPLC,URDPHPLC - PhlP (pg/mL) Comment Code,0,At or above the detection limit,1466,URDPHPLC_0,URDPHPLC_At or above the detection limit
URDPHPLC,URDPHPLC - PhlP (pg/mL) Comment Code,1,Below lower detection limit,1103,URDPHPLC_1,URDPHPLC_Below lower detection limit
URDPHPLC,URDPHPLC - PhlP (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDPHPLC_2,URDPHPLC_Detectable result and exceeds the calibrated range of assay
URDPHPLC,URDPHPLC - PhlP (pg/mL) Comment Code,.,Missing,186,URDPHPLC_.,URDPHPLC_Missing
URXTRP1 ,URXTRP1  - Trp-P-1 (pg/mL),0.56 to 7.89,Range of Values,2569,URXTRP1 _0.56 to 7.89,URXTRP1 _Range of Values
URXTRP1 ,URXTRP1  - Trp-P-1 (pg/mL),.,Missing,186,URXTRP1 _.,URXTRP1 _Missing
URDTP1LC,URDTP1LC - Trp-P-1 (pg/mL) Comment Code,0,At or above the detection limit,43,URDTP1LC_0,URDTP1LC_At or above the detection limit
URDTP1LC,URDTP1LC - Trp-P-1 (pg/mL) Comment Code,1,Below lower detection limit,2526,URDTP1LC_1,URDTP1LC_Below lower detection limit
URDTP1LC,URDTP1LC - Trp-P-1 (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDTP1LC_2,URDTP1LC_Detectable result and exceeds the calibrated range of assay
URDTP1LC,URDTP1LC - Trp-P-1 (pg/mL) Comment Code,.,Missing,186,URDTP1LC_.,URDTP1LC_Missing
URXTRP2 ,URXTRP2  - Trp-P-2 (pg/mL),0.45 to 9.04,Range of Values,2571,URXTRP2 _0.45 to 9.04,URXTRP2 _Range of Values
URXTRP2 ,URXTRP2  - Trp-P-2 (pg/mL),.,Missing,184,URXTRP2 _.,URXTRP2 _Missing
URDTP2LC,URDTP2LC - Trp-P-2 (pg/mL) Comment Code,0,At or above the detection limit,51,URDTP2LC_0,URDTP2LC_At or above the detection limit
URDTP2LC,URDTP2LC - Trp-P-2 (pg/mL) Comment Code,1,Below lower detection limit,2520,URDTP2LC_1,URDTP2LC_Below lower detection limit
URDTP2LC,URDTP2LC - Trp-P-2 (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDTP2LC_2,URDTP2LC_Detectable result and exceeds the calibrated range of assay
URDTP2LC,URDTP2LC - Trp-P-2 (pg/mL) Comment Code,.,Missing,184,URDTP2LC_.,URDTP2LC_Missing
WTFSM,WTFSM - Two-year smoking weights,6426.907677 to 456840.9815,Range of Values,2546,WTFSM_6426.907677 to 456840.9815,WTFSM_Range of Values
WTFSM,WTFSM - Two-year smoking weights,0,No Lab Result,59,WTFSM_0,WTFSM_No Lab Result
WTFSM,WTFSM - Two-year smoking weights,.,Missing,0,WTFSM_.,WTFSM_Missing
URXAAC  ,URXAAC   - A-a-C (pg/mL),0.44 to 1200,Range of Values,2446,URXAAC  _0.44 to 1200,URXAAC  _Range of Values
URXAAC  ,URXAAC   - A-a-C (pg/mL),.,Missing,159,URXAAC  _.,URXAAC  _Missing
URDAACLC,URDAACLC - A-a-C (pg/mL) Comment Code,0,At or above the detection limit,1569,URDAACLC_0,URDAACLC_At or above the detection limit
URDAACLC,URDAACLC - A-a-C (pg/mL) Comment Code,1,Below lower detection limit,877,URDAACLC_1,URDAACLC_Below lower detection limit
URDAACLC,URDAACLC - A-a-C (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDAACLC_2,URDAACLC_Detectable result and exceeds the calibrated range of assay
URDAACLC,URDAACLC - A-a-C (pg/mL) Comment Code,.,Missing,159,URDAACLC_.,URDAACLC_Missing
URXGLP1 ,URXGLP1  - Glu-P1 (pg/mL),0.22 to 2.13,Range of Values,2453,URXGLP1 _0.22 to 2.13,URXGLP1 _Range of Values
URXGLP1 ,URXGLP1  - Glu-P1 (pg/mL),.,Missing,152,URXGLP1 _.,URXGLP1 _Missing
URDGP1LC,URDGP1LC - Glu-P1 (pg/mL) Comment Code,0,At or above the detection limit,41,URDGP1LC_0,URDGP1LC_At or above the detection limit
URDGP1LC,URDGP1LC - Glu-P1 (pg/mL) Comment Code,1,Below lower detection limit,2412,URDGP1LC_1,URDGP1LC_Below lower detection limit
URDGP1LC,URDGP1LC - Glu-P1 (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDGP1LC_2,URDGP1LC_Detectable result and exceeds the calibrated range of assay
URDGP1LC,URDGP1LC - Glu-P1 (pg/mL) Comment Code,.,Missing,152,URDGP1LC_.,URDGP1LC_Missing
URXGLP2 ,URXGLP2  - GLU-P2 (pg/mL),0.59 to 2.16,Range of Values,2451,URXGLP2 _0.59 to 2.16,URXGLP2 _Range of Values
URXGLP2 ,URXGLP2  - GLU-P2 (pg/mL),.,Missing,154,URXGLP2 _.,URXGLP2 _Missing
URDGP2LC,URDGP2LC - GLU-P2 (pg/mL) Comment Code,0,At or above the detection limit,7,URDGP2LC_0,URDGP2LC_At or above the detection limit
URDGP2LC,URDGP2LC - GLU-P2 (pg/mL) Comment Code,1,Below lower detection limit,2444,URDGP2LC_1,URDGP2LC_Below lower detection limit
URDGP2LC,URDGP2LC - GLU-P2 (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDGP2LC_2,URDGP2LC_Detectable result and exceeds the calibrated range of assay
URDGP2LC,URDGP2LC - GLU-P2 (pg/mL) Comment Code,.,Missing,154,URDGP2LC_.,URDGP2LC_Missing
URXHM   ,URXHM    - Harman (pg/mL),3.25 to 39800,Range of Values,2452,URXHM   _3.25 to 39800,URXHM   _Range of Values
URXHM   ,URXHM    - Harman (pg/mL),.,Missing,153,URXHM   _.,URXHM   _Missing
URDHMLC ,URDHMLC  - Harman (pg/mL) Comment Code,0,At or above the detection limit,2451,URDHMLC _0,URDHMLC _At or above the detection limit
URDHMLC ,URDHMLC  - Harman (pg/mL) Comment Code,1,Below lower detection limit,1,URDHMLC _1,URDHMLC _Below lower detection limit
URDHMLC ,URDHMLC  - Harman (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDHMLC _2,URDHMLC _Detectable result and exceeds the calibrated range of assay
URDHMLC ,URDHMLC  - Harman (pg/mL) Comment Code,.,Missing,153,URDHMLC _.,URDHMLC _Missing
URXIQ   ,URXIQ    - IQ (pg/mL),0.26 to 9.77,Range of Values,2452,URXIQ   _0.26 to 9.77,URXIQ   _Range of Values
URXIQ   ,URXIQ    - IQ (pg/mL),.,Missing,153,URXIQ   _.,URXIQ   _Missing
URDIQLC ,URDIQLC  - IQ (pg/mL) Comment Code,0,At or above the detection limit,67,URDIQLC _0,URDIQLC _At or above the detection limit
URDIQLC ,URDIQLC  - IQ (pg/mL) Comment Code,1,Below lower detection limit,2385,URDIQLC _1,URDIQLC _Below lower detection limit
URDIQLC ,URDIQLC  - IQ (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDIQLC _2,URDIQLC _Detectable result and exceeds the calibrated range of assay
URDIQLC ,URDIQLC  - IQ (pg/mL) Comment Code,.,Missing,153,URDIQLC _.,URDIQLC _Missing
URXMAAC ,URXMAAC  - MeA-a-C (pg/mL),0.23 to 94.8,Range of Values,2448,URXMAAC _0.23 to 94.8,URXMAAC _Range of Values
URXMAAC ,URXMAAC  - MeA-a-C (pg/mL),.,Missing,157,URXMAAC _.,URXMAAC _Missing
URDMACLC,URDMACLC - MeA-a-C (pg/mL) Comment Code,0,At or above the detection limit,811,URDMACLC_0,URDMACLC_At or above the detection limit
URDMACLC,URDMACLC - MeA-a-C (pg/mL) Comment Code,1,Below lower detection limit,1637,URDMACLC_1,URDMACLC_Below lower detection limit
URDMACLC,URDMACLC - MeA-a-C (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDMACLC_2,URDMACLC_Detectable result and exceeds the calibrated range of assay
URDMACLC,URDMACLC - MeA-a-C (pg/mL) Comment Code,.,Missing,157,URDMACLC_.,URDMACLC_Missing
URXNHM  ,URXNHM   - Norharman (pg/mL),8.9 to 9530,Range of Values,2424,URXNHM  _8.9 to 9530,URXNHM  _Range of Values
URXNHM  ,URXNHM   - Norharman (pg/mL),.,Missing,181,URXNHM  _.,URXNHM  _Missing
URDNHMLC,URDNHMLC - Norharman (pg/mL) Comment Code,0,At or above the detection limit,2422,URDNHMLC_0,URDNHMLC_At or above the detection limit
URDNHMLC,URDNHMLC - Norharman (pg/mL) Comment Code,1,Below lower detection limit,2,URDNHMLC_1,URDNHMLC_Below lower detection limit
URDNHMLC,URDNHMLC - Norharman (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDNHMLC_2,URDNHMLC_Detectable result and exceeds the calibrated range of assay
URDNHMLC,URDNHMLC - Norharman (pg/mL) Comment Code,.,Missing,181,URDNHMLC_.,URDNHMLC_Missing
URXPHIP ,URXPHIP  - PhIP (pg/mL),0.24 to 324,Range of Values,2451,URXPHIP _0.24 to 324,URXPHIP _Range of Values
URXPHIP ,URXPHIP  - PhIP (pg/mL),.,Missing,154,URXPHIP _.,URXPHIP _Missing
URDPHPLC,URDPHPLC - PhIP (pg/mL) Comment Code,0,At or above the detection limit,1377,URDPHPLC_0,URDPHPLC_At or above the detection limit
URDPHPLC,URDPHPLC - PhIP (pg/mL) Comment Code,1,Below lower detection limit,1074,URDPHPLC_1,URDPHPLC_Below lower detection limit
URDPHPLC,URDPHPLC - PhIP (pg/mL) Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,URDPHPLC_2,URDPHPLC_Detectable result and exceeds the calibrated range of assay
