short_title,title,code or value,description,count
MCQ160f ,MCQ160f  - Ever told you had a stroke,2,No,5562
MCQ160f ,MCQ160f  - Ever told you had a stroke,7,Refused,0
MCQ160f ,MCQ160f  - Ever told you had a stroke,9,Don't know,5
MCQ160f ,MCQ160f  - Ever told you had a stroke,.,Missing,4001
MCQ180f ,MCQ180f  - Age when told you had a stroke,7 to 79,Range of Values,182
MCQ180f ,MCQ180f  - Age when told you had a stroke,80,80 years or older,18
MCQ180f ,MCQ180f  - Age when told you had a stroke,77777,Refused,0
MCQ180f ,MCQ180f  - Age when told you had a stroke,99999,Don't know,2
MCQ180f ,MCQ180f  - Age when told you had a stroke,.,Missing,9568
MCQ160g ,MCQ160g  - Ever told you had emphysema,1,Yes,95
MCQ160g ,MCQ160g  - Ever told you had emphysema,2,No,5671
MCQ160g ,MCQ160g  - Ever told you had emphysema,7,Refused,0
MCQ160g ,MCQ160g  - Ever told you had emphysema,9,Don't know,3
MCQ160g ,MCQ160g  - Ever told you had emphysema,.,Missing,4001
MCQ180g ,MCQ180g  - Age when told you had emphysema,10 to 79,Range of Values,89
MCQ180g ,MCQ180g  - Age when told you had emphysema,80,80 years or older,4
MCQ180g ,MCQ180g  - Age when told you had emphysema,77777,Refused,0
MCQ180g ,MCQ180g  - Age when told you had emphysema,99999,Don't know,2
MCQ180g ,MCQ180g  - Age when told you had emphysema,.,Missing,9675
MCQ160m ,MCQ160m  - Ever told you had thyroid problem,1,Yes,601
MCQ160m ,MCQ160m  - Ever told you had thyroid problem,2,No,5157
MCQ160m ,MCQ160m  - Ever told you had thyroid problem,7,Refused,0
MCQ160m ,MCQ160m  - Ever told you had thyroid problem,9,Don't know,11
MCQ160m ,MCQ160m  - Ever told you had thyroid problem,.,Missing,4001
MCQ170m ,MCQ170m  - Do you still have thyroid problem,1,Yes,432
MCQ170m ,MCQ170m  - Do you still have thyroid problem,2,No,149
MCQ170m ,MCQ170m  - Do you still have thyroid problem,7,Refused,0
MCQ170m ,MCQ170m  - Do you still have thyroid problem,9,Don't know,20
MCQ170m ,MCQ170m  - Do you still have thyroid problem,.,Missing,9169
MCQ180m ,MCQ180m  - Age when told you had thyroid problem,1 to 78,Range of Values,579
MCQ180m ,MCQ180m  - Age when told you had thyroid problem,80,80 years or older,12
MCQ180m ,MCQ180m  - Age when told you had thyroid problem,77777,Refused,0
MCQ180m ,MCQ180m  - Age when told you had thyroid problem,99999,Don't know,10
MCQ180m ,MCQ180m  - Age when told you had thyroid problem,.,Missing,9169
MCQ160k ,MCQ160k  - Ever told you had chronic bronchitis,1,Yes,320
MCQ160k ,MCQ160k  - Ever told you had chronic bronchitis,2,No,5441
MCQ160k ,MCQ160k  - Ever told you had chronic bronchitis,7,Refused,0
MCQ160k ,MCQ160k  - Ever told you had chronic bronchitis,9,Don't know,8
MCQ160k ,MCQ160k  - Ever told you had chronic bronchitis,.,Missing,4001
MCQ170k ,MCQ170k  - Do you still have chronic bronchitis,1,Yes,150
MCQ170k ,MCQ170k  - Do you still have chronic bronchitis,2,No,162
MCQ170k ,MCQ170k  - Do you still have chronic bronchitis,7,Refused,0
MCQ170k ,MCQ170k  - Do you still have chronic bronchitis,9,Don't know,8
MCQ170k ,MCQ170k  - Do you still have chronic bronchitis,.,Missing,9450
MCQ180k ,MCQ180k  - Age when told you had chronic bronchitis,0 to 79,Range of Values,304
MCQ180k ,MCQ180k  - Age when told you had chronic bronchitis,80,80 years or older,6
MCQ180k ,MCQ180k  - Age when told you had chronic bronchitis,77777,Refused,0
MCQ180k ,MCQ180k  - Age when told you had chronic bronchitis,99999,Don't know,10
MCQ180k ,MCQ180k  - Age when told you had chronic bronchitis,.,Missing,9450
MCQ160l ,MCQ160l  - Ever told you had any liver condition,1,Yes,234
MCQ160l ,MCQ160l  - Ever told you had any liver condition,2,No,5525
MCQ160l ,MCQ160l  - Ever told you had any liver condition,7,Refused,0
MCQ160l ,MCQ160l  - Ever told you had any liver condition,9,Don't know,10
MCQ160l ,MCQ160l  - Ever told you had any liver condition,.,Missing,4001
MCQ170l ,MCQ170l  - Do you still have a liver condition,1,Yes,132
MCQ170l ,MCQ170l  - Do you still have a liver condition,2,No,83
MCQ170l ,MCQ170l  - Do you still have a liver condition,7,Refused,0
MCQ170l ,MCQ170l  - Do you still have a liver condition,9,Don't know,19
MCQ170l ,MCQ170l  - Do you still have a liver condition,.,Missing,9536
MCQ180l ,MCQ180l  - Age when told you had a liver condition,5 to 75,Range of Values,230
MCQ180l ,MCQ180l  - Age when told you had a liver condition,80,80 years or older,0
MCQ180l ,MCQ180l  - Age when told you had a liver condition,77777,Refused,0
MCQ180l ,MCQ180l  - Age when told you had a liver condition,99999,Don't know,4
MCQ180l ,MCQ180l  - Age when told you had a liver condition,.,Missing,9536
MCQ160o ,MCQ160o  - Ever told you had COPD?,1,Yes,192
MCQ160o ,MCQ160o  - Ever told you had COPD?,2,No,5573
MCQ160o ,MCQ160o  - Ever told you had COPD?,7,Refused,0
MCQ160o ,MCQ160o  - Ever told you had COPD?,9,Don't know,4
MCQ160o ,MCQ160o  - Ever told you had COPD?,.,Missing,4001
MCQ203  ,MCQ203   - Ever been told you have jaundice?,1,Yes,157
MCQ203  ,MCQ203   - Ever been told you have jaundice?,2,No,8304
MCQ203  ,MCQ203   - Ever been told you have jaundice?,7,Refused,0
MCQ203  ,MCQ203   - Ever been told you have jaundice?,9,Don't know,11
MCQ203  ,MCQ203   - Ever been told you have jaundice?,.,Missing,1298
MCQ206  ,MCQ206   - Age when told you have jaundice?,0 to 72,Range of Values,155
MCQ206  ,MCQ206   - Age when told you have jaundice?,80,80 years or older,0
MCQ206  ,MCQ206   - Age when told you have jaundice?,777,Refused,0
MCQ206  ,MCQ206   - Age when told you have jaundice?,999,Don't know,2
MCQ206  ,MCQ206   - Age when told you have jaundice?,.,Missing,9613
MCQ220  ,MCQ220   - Ever told you had cancer or malignancy,1,Yes,547
MCQ220  ,MCQ220   - Ever told you had cancer or malignancy,2,No,5222
MCQ220  ,MCQ220   - Ever told you had cancer or malignancy,7,Refused,0
MCQ220  ,MCQ220   - Ever told you had cancer or malignancy,9,Don't know,0
MCQ220  ,MCQ220   - Ever told you had cancer or malignancy,.,Missing,4001
MCQ230a ,MCQ230a  - What kind of cancer,10,Bladder,8
MCQ230a ,MCQ230a  - What kind of cancer,11,Blood,4
MCQ230a ,MCQ230a  - What kind of cancer,12,Bone,0
MCQ230a ,MCQ230a  - What kind of cancer,13,Brain,3
MCQ230a ,MCQ230a  - What kind of cancer,14,Breast,95
MCQ230a ,MCQ230a  - What kind of cancer,15,Cervix (cervical),35
MCQ230a ,MCQ230a  - What kind of cancer,16,Colon,24
MCQ230a ,MCQ230a  - What kind of cancer,17,Esophagus (esophageal),1
MCQ230a ,MCQ230a  - What kind of cancer,18,Gallbladder,0
MCQ230a ,MCQ230a  - What kind of cancer,19,Kidney,11
MCQ230a ,MCQ230a  - What kind of cancer,20,Larynx/ windpipe,4
MCQ230a ,MCQ230a  - What kind of cancer,21,Leukemia,4
MCQ230a ,MCQ230a  - What kind of cancer,22,Liver,4
MCQ230a ,MCQ230a  - What kind of cancer,23,Lung,16
MCQ230a ,MCQ230a  - What kind of cancer,24,Lymphoma/ Hodgkin's disease,10
MCQ230a ,MCQ230a  - What kind of cancer,25,Melanoma,38
MCQ230a ,MCQ230a  - What kind of cancer,26,Mouth/tongue/lip,4
MCQ230a ,MCQ230a  - What kind of cancer,27,Nervous system,0
MCQ230a ,MCQ230a  - What kind of cancer,28,Ovary (ovarian),7
MCQ230a ,MCQ230a  - What kind of cancer,29,Pancreas (pancreatic),2
MCQ230a ,MCQ230a  - What kind of cancer,30,Prostate,65
MCQ230a ,MCQ230a  - What kind of cancer,31,Rectum (rectal),1
MCQ230a ,MCQ230a  - What kind of cancer,32,Skin (non-melanoma),98
MCQ230a ,MCQ230a  - What kind of cancer,33,Skin (don't know what kind),47
MCQ230a ,MCQ230a  - What kind of cancer,34,Soft tissue (muscle or fat),3
MCQ230a ,MCQ230a  - What kind of cancer,35,Stomach,3
MCQ230a ,MCQ230a  - What kind of cancer,36,Testis (testicular),3
MCQ230a ,MCQ230a  - What kind of cancer,37,Thyroid,11
MCQ230a ,MCQ230a  - What kind of cancer,38,Uterus (uterine),16
MCQ230a ,MCQ230a  - What kind of cancer,39,Other,26
MCQ230a ,MCQ230a  - What kind of cancer,66,More than 3 kinds,0
MCQ230a ,MCQ230a  - What kind of cancer,77,Refused,0
MCQ230a ,MCQ230a  - What kind of cancer,99,Don't know,4
MCQ230a ,MCQ230a  - What kind of cancer,.,Missing,9223
MCQ230b ,MCQ230b  - What kind of cancer,10,Bladder,3
MCQ230b ,MCQ230b  - What kind of cancer,11,Blood,0
MCQ230b ,MCQ230b  - What kind of cancer,12,Bone,2
MCQ230b ,MCQ230b  - What kind of cancer,13,Brain,0
MCQ230b ,MCQ230b  - What kind of cancer,14,Breast,5
MCQ230b ,MCQ230b  - What kind of cancer,15,Cervix (cervical),2
MCQ230b ,MCQ230b  - What kind of cancer,16,Colon,3
MCQ230b ,MCQ230b  - What kind of cancer,17,Esophagus (esophageal),1
MCQ230b ,MCQ230b  - What kind of cancer,18,Gallbladder,0
MCQ230b ,MCQ230b  - What kind of cancer,19,Kidney,1
MCQ230b ,MCQ230b  - What kind of cancer,20,Larynx/ windpipe,0
MCQ230b ,MCQ230b  - What kind of cancer,21,Leukemia,1
MCQ230b ,MCQ230b  - What kind of cancer,22,Liver,1
MCQ230b ,MCQ230b  - What kind of cancer,23,Lung,4
MCQ230b ,MCQ230b  - What kind of cancer,24,Lymphoma/ Hodgkins disease,1
MCQ230b ,MCQ230b  - What kind of cancer,25,Melanoma,4
MCQ230b ,MCQ230b  - What kind of cancer,26,Mouth/tongue/lip,0
MCQ230b ,MCQ230b  - What kind of cancer,27,Nervous system,0
MCQ230b ,MCQ230b  - What kind of cancer,28,Ovary (ovarian),3
MCQ230b ,MCQ230b  - What kind of cancer,29,Pancreas (pancreatic),1
MCQ230b ,MCQ230b  - What kind of cancer,30,Prostate,2
MCQ230b ,MCQ230b  - What kind of cancer,31,Rectum (rectal),0
MCQ230b ,MCQ230b  - What kind of cancer,32,Skin (non-melanoma),7
MCQ230b ,MCQ230b  - What kind of cancer,33,Skin (don't know what kind),10
MCQ230b ,MCQ230b  - What kind of cancer,34,Soft tissue (muscle or fat),0
MCQ230b ,MCQ230b  - What kind of cancer,35,Stomach,0
MCQ230b ,MCQ230b  - What kind of cancer,36,Testis (testicular),0
MCQ230b ,MCQ230b  - What kind of cancer,37,Thyroid,1
MCQ230b ,MCQ230b  - What kind of cancer,38,Uterus (uterine),2
MCQ230b ,MCQ230b  - What kind of cancer,39,Other,7
MCQ230b ,MCQ230b  - What kind of cancer,66,More than 3 kinds,0
MCQ230b ,MCQ230b  - What kind of cancer,77,Refused,0
MCQ230b ,MCQ230b  - What kind of cancer,99,Don't know,0
MCQ230b ,MCQ230b  - What kind of cancer,.,Missing,9709
MCQ230c ,MCQ230c  - What kind of cancer,10,Bladder,0
MCQ230c ,MCQ230c  - What kind of cancer,11,Blood,0
MCQ230c ,MCQ230c  - What kind of cancer,12,Bone,0
MCQ230c ,MCQ230c  - What kind of cancer,13,Brain,0
MCQ230c ,MCQ230c  - What kind of cancer,14,Breast,1
MCQ230c ,MCQ230c  - What kind of cancer,15,Cervix (cervical),0
MCQ230c ,MCQ230c  - What kind of cancer,16,Colon,1
MCQ230c ,MCQ230c  - What kind of cancer,17,Esophagus (esophageal),0
MCQ230c ,MCQ230c  - What kind of cancer,18,Gallbladder,0
MCQ230c ,MCQ230c  - What kind of cancer,19,Kidney,0
MCQ230c ,MCQ230c  - What kind of cancer,20,Larynx/ windpipe,0
MCQ230c ,MCQ230c  - What kind of cancer,21,Leukemia,0
MCQ230c ,MCQ230c  - What kind of cancer,22,Liver,0
MCQ230c ,MCQ230c  - What kind of cancer,23,Lung,1
MCQ230c ,MCQ230c  - What kind of cancer,24,Lymphoma/ Hodgkins disease,0
MCQ230c ,MCQ230c  - What kind of cancer,25,Melanoma,0
MCQ230c ,MCQ230c  - What kind of cancer,26,Mouth/tongue/lip,0
MCQ230c ,MCQ230c  - What kind of cancer,27,Nervous system,0
MCQ230c ,MCQ230c  - What kind of cancer,28,Ovary (ovarian),0
MCQ230c ,MCQ230c  - What kind of cancer,29,Pancreas (pancreatic),0
MCQ230c ,MCQ230c  - What kind of cancer,30,Prostate,1
MCQ230c ,MCQ230c  - What kind of cancer,31,Rectum (rectal),0
MCQ230c ,MCQ230c  - What kind of cancer,32,Skin (non-melanoma),0
MCQ230c ,MCQ230c  - What kind of cancer,33,Skin (don't know what kind),0
MCQ230c ,MCQ230c  - What kind of cancer,34,Soft tissue (muscle or fat),0
MCQ230c ,MCQ230c  - What kind of cancer,35,Stomach,0
MCQ230c ,MCQ230c  - What kind of cancer,36,Testis (testicular),0
MCQ230c ,MCQ230c  - What kind of cancer,37,Thyroid,0
MCQ230c ,MCQ230c  - What kind of cancer,38,Uterus (uterine),0
MCQ230c ,MCQ230c  - What kind of cancer,39,Other,0
MCQ230c ,MCQ230c  - What kind of cancer,66,More than 3 kinds,0
MCQ230c ,MCQ230c  - What kind of cancer,77,Refused,0
MCQ230c ,MCQ230c  - What kind of cancer,99,Don't know,0
MCQ230c ,MCQ230c  - What kind of cancer,.,Missing,9766
MCQ230d ,MCQ230d  - What kind of cancer,10,Bladder,0
MCQ230d ,MCQ230d  - What kind of cancer,11,Blood,0
MCQ230d ,MCQ230d  - What kind of cancer,12,Bone,0
MCQ230d ,MCQ230d  - What kind of cancer,13,Brain,0
MCQ230d ,MCQ230d  - What kind of cancer,14,Breast,0
MCQ230d ,MCQ230d  - What kind of cancer,15,Cervix (cervical),0
MCQ230d ,MCQ230d  - What kind of cancer,16,Colon,0
MCQ230d ,MCQ230d  - What kind of cancer,17,Esophagus (esophageal),0
MCQ230d ,MCQ230d  - What kind of cancer,18,Gallbladder,0
MCQ230d ,MCQ230d  - What kind of cancer,19,Kidney,0
MCQ230d ,MCQ230d  - What kind of cancer,20,Larynx/ windpipe,0
MCQ230d ,MCQ230d  - What kind of cancer,21,Leukemia,0
MCQ230d ,MCQ230d  - What kind of cancer,22,Liver,0
MCQ230d ,MCQ230d  - What kind of cancer,23,Lung,0
MCQ230d ,MCQ230d  - What kind of cancer,24,Lymphoma/ Hodgkins disease,0
MCQ230d ,MCQ230d  - What kind of cancer,25,Melanoma,0
MCQ230d ,MCQ230d  - What kind of cancer,26,Mouth/tongue/lip,0
MCQ230d ,MCQ230d  - What kind of cancer,27,Nervous system,0
MCQ230d ,MCQ230d  - What kind of cancer,28,Ovary (ovarian),0
MCQ230d ,MCQ230d  - What kind of cancer,29,Pancreas (pancreatic),0
MCQ230d ,MCQ230d  - What kind of cancer,30,Prostate,0
MCQ230d ,MCQ230d  - What kind of cancer,31,Rectum (rectal),0
MCQ230d ,MCQ230d  - What kind of cancer,32,Skin (non-melanoma),0
MCQ230d ,MCQ230d  - What kind of cancer,33,Skin (don't know what kind),0
MCQ230d ,MCQ230d  - What kind of cancer,34,Soft tissue (muscle or fat),0
MCQ230d ,MCQ230d  - What kind of cancer,35,Stomach,0
MCQ230d ,MCQ230d  - What kind of cancer,36,Testis (testicular),0
MCQ230d ,MCQ230d  - What kind of cancer,37,Thyroid,0
MCQ230d ,MCQ230d  - What kind of cancer,38,Uterus (uterine),0
MCQ230d ,MCQ230d  - What kind of cancer,39,Other,0
MCQ230d ,MCQ230d  - What kind of cancer,66,More than 3 kinds,2
MCQ230d ,MCQ230d  - What kind of cancer,77,Refused,0
MCQ230d ,MCQ230d  - What kind of cancer,99,Don't know,0
MCQ230d ,MCQ230d  - What kind of cancer,.,Missing,9768
MCQ240a ,MCQ240a  - Age when bladder cancer first diagnosed,50 to 75,Range of Values,8
MCQ240a ,MCQ240a  - Age when bladder cancer first diagnosed,80,80 years or older,3
MCQ240a ,MCQ240a  - Age when bladder cancer first diagnosed,77777,Refused,0
MCQ240a ,MCQ240a  - Age when bladder cancer first diagnosed,99999,Don't know,0
MCQ240a ,MCQ240a  - Age when bladder cancer first diagnosed,.,Missing,9759
MCQ240aa,MCQ240aa - Age testicular cancer first diagnosed,22 to 32,Range of Values,3
MCQ240aa,MCQ240aa - Age testicular cancer first diagnosed,80,80 years or older,0
MCQ240aa,MCQ240aa - Age testicular cancer first diagnosed,77777,Refused,0
MCQ240aa,MCQ240aa - Age testicular cancer first diagnosed,99999,Don't know,0
MCQ240aa,MCQ240aa - Age testicular cancer first diagnosed,.,Missing,9767
MCQ240b ,MCQ240b  - Age when blood cancer first diagnosed,10 to 63,Range of Values,4
MCQ240b ,MCQ240b  - Age when blood cancer first diagnosed,80,80 years or older,0
MCQ240b ,MCQ240b  - Age when blood cancer first diagnosed,77777,Refused,0
MCQ240b ,MCQ240b  - Age when blood cancer first diagnosed,99999,Don't know,0
MCQ240b ,MCQ240b  - Age when blood cancer first diagnosed,.,Missing,9766
MCQ240bb,MCQ240bb - Age when thyroid cancer first diagnosed,25 to 66,Range of Values,12
MCQ240bb,MCQ240bb - Age when thyroid cancer first diagnosed,80,80 years or older,0
MCQ240bb,MCQ240bb - Age when thyroid cancer first diagnosed,77777,Refused,0
MCQ240bb,MCQ240bb - Age when thyroid cancer first diagnosed,99999,Don't know,0
MCQ240bb,MCQ240bb - Age when thyroid cancer first diagnosed,.,Missing,9758
MCQ240c ,MCQ240c  - Age when bone cancer first diagnosed,58 to 59,Range of Values,2
MCQ240c ,MCQ240c  - Age when bone cancer first diagnosed,80,80 years or older,0
MCQ240c ,MCQ240c  - Age when bone cancer first diagnosed,77777,Refused,0
MCQ240c ,MCQ240c  - Age when bone cancer first diagnosed,99999,Don't know,0
MCQ240c ,MCQ240c  - Age when bone cancer first diagnosed,.,Missing,9768
MCQ240cc,MCQ240cc - Age when uterine cancer first diagnosed,14 to 67,Range of Values,18
MCQ240cc,MCQ240cc - Age when uterine cancer first diagnosed,80,80 years or older,0
MCQ240cc,MCQ240cc - Age when uterine cancer first diagnosed,77777,Refused,0
MCQ240cc,MCQ240cc - Age when uterine cancer first diagnosed,99999,Don't know,0
MCQ240cc,MCQ240cc - Age when uterine cancer first diagnosed,.,Missing,9752
MCQ240d ,MCQ240d  - Age when brain cancer first diagnosed,25 to 73,Range of Values,3
MCQ240d ,MCQ240d  - Age when brain cancer first diagnosed,80,80 years or older,0
MCQ240d ,MCQ240d  - Age when brain cancer first diagnosed,77777,Refused,0
MCQ240d ,MCQ240d  - Age when brain cancer first diagnosed,99999,Don't know,0
MCQ240d ,MCQ240d  - Age when brain cancer first diagnosed,.,Missing,9767
MCQ240dd,MCQ240dd - Age other type of cancer first diagnosed,4 to 76,Range of Values,29
MCQ240dd,MCQ240dd - Age other type of cancer first diagnosed,80,80 years or older,4
MCQ240dd,MCQ240dd - Age other type of cancer first diagnosed,77777,Refused,0
MCQ240dd,MCQ240dd - Age other type of cancer first diagnosed,99999,Don't know,0
MCQ240dd,MCQ240dd - Age other type of cancer first diagnosed,.,Missing,9737
MCQ240dk,MCQ240dk - How old when cancer first diagnosed?,28 to 47,Range of Values,4
MCQ240dk,MCQ240dk - How old when cancer first diagnosed?,80,80 years or older,0
MCQ240dk,MCQ240dk - How old when cancer first diagnosed?,777,Refused,0
MCQ240dk,MCQ240dk - How old when cancer first diagnosed?,999,Don't know,0
MCQ240dk,MCQ240dk - How old when cancer first diagnosed?,.,Missing,9766
MCQ240e ,MCQ240e  - Age when breast cancer first diagnosed,14 to 79,Range of Values,97
MCQ240e ,MCQ240e  - Age when breast cancer first diagnosed,80,80 years or older,2
