short_title,title,code or value,description,count
LBDR59,LBDR59 - HPV type 59,.,Missing,169
LBDR61,LBDR61 - HPV type 61,1,Positive,109
LBDR61,LBDR61 - HPV type 61,2,Negative,1876
LBDR61,LBDR61 - HPV type 61,3,Inadequate,10
LBDR61,LBDR61 - HPV type 61,.,Missing,169
LBDR62,LBDR62 - HPV type 62,1,Positive,135
LBDR62,LBDR62 - HPV type 62,2,Negative,1850
LBDR62,LBDR62 - HPV type 62,3,Inadequate,10
LBDR62,LBDR62 - HPV type 62,.,Missing,169
LBDR64,LBDR64 - HPV type 64,1,Positive,0
LBDR64,LBDR64 - HPV type 64,2,Negative,1985
LBDR64,LBDR64 - HPV type 64,3,Inadequate,10
LBDR64,LBDR64 - HPV type 64,.,Missing,169
LBDR66,LBDR66 - HPV type 66,1,Positive,55
LBDR66,LBDR66 - HPV type 66,2,Negative,1930
LBDR66,LBDR66 - HPV type 66,3,Inadequate,10
LBDR66,LBDR66 - HPV type 66,.,Missing,169
LBDR67,LBDR67 - HPV type 67,1,Positive,22
LBDR67,LBDR67 - HPV type 67,2,Negative,1963
LBDR67,LBDR67 - HPV type 67,3,Inadequate,10
LBDR67,LBDR67 - HPV type 67,.,Missing,169
LBDR68,LBDR68 - HPV type 68,1,Positive,35
LBDR68,LBDR68 - HPV type 68,2,Negative,1950
LBDR68,LBDR68 - HPV type 68,3,Inadequate,10
LBDR68,LBDR68 - HPV type 68,.,Missing,169
LBDR69,LBDR69 - HPV type 69,1,Positive,4
LBDR69,LBDR69 - HPV type 69,2,Negative,1981
LBDR69,LBDR69 - HPV type 69,3,Inadequate,10
LBDR69,LBDR69 - HPV type 69,.,Missing,169
LBDR70,LBDR70 - HPV type 70,1,Positive,39
LBDR70,LBDR70 - HPV type 70,2,Negative,1946
LBDR70,LBDR70 - HPV type 70,3,Inadequate,10
LBDR70,LBDR70 - HPV type 70,.,Missing,169
LBDR71,LBDR71 - HPV type 71,1,Positive,16
LBDR71,LBDR71 - HPV type 71,2,Negative,1969
LBDR71,LBDR71 - HPV type 71,3,Inadequate,10
LBDR71,LBDR71 - HPV type 71,.,Missing,169
LBDR72,LBDR72 - HPV type 72,1,Positive,31
LBDR72,LBDR72 - HPV type 72,2,Negative,1954
LBDR72,LBDR72 - HPV type 72,3,Inadequate,10
LBDR72,LBDR72 - HPV type 72,.,Missing,169
LBDR73,LBDR73 - HPV type 73,1,Positive,49
LBDR73,LBDR73 - HPV type 73,2,Negative,1936
LBDR73,LBDR73 - HPV type 73,3,Inadequate,10
LBDR73,LBDR73 - HPV type 73,.,Missing,169
LBDR81,LBDR81 - HPV type 81,1,Positive,65
LBDR81,LBDR81 - HPV type 81,2,Negative,1920
LBDR81,LBDR81 - HPV type 81,3,Inadequate,10
LBDR81,LBDR81 - HPV type 81,.,Missing,169
LBDR82,LBDR82 - HPV type 82,1,Positive,20
LBDR82,LBDR82 - HPV type 82,2,Negative,1965
LBDR82,LBDR82 - HPV type 82,3,Inadequate,10
LBDR82,LBDR82 - HPV type 82,.,Missing,169
LBDR83,LBDR83 - HPV type 83,1,Positive,76
LBDR83,LBDR83 - HPV type 83,2,Negative,1909
LBDR83,LBDR83 - HPV type 83,3,Inadequate,10
LBDR83,LBDR83 - HPV type 83,.,Missing,169
LBDR84,LBDR84 - HPV type 84,1,Positive,112
LBDR84,LBDR84 - HPV type 84,2,Negative,1873
LBDR84,LBDR84 - HPV type 84,3,Inadequate,10
LBDR84,LBDR84 - HPV type 84,.,Missing,169
LBDR89,LBDR89 - HPV type 89,1,Positive,90
LBDR89,LBDR89 - HPV type 89,2,Negative,1895
LBDR89,LBDR89 - HPV type 89,3,Inadequate,10
LBDR89,LBDR89 - HPV type 89,.,Missing,169
LBDRPI,LBDRPI - HPV type IS39,1,Positive,10
LBDRPI,LBDRPI - HPV type IS39,2,Negative,1975
LBDRPI,LBDRPI - HPV type IS39,3,Inadequate,10
LBDRPI,LBDRPI - HPV type IS39,.,Missing,169
LBDRPCR,"LBDRPCR - Roche HPV linear array summary 
result",1,Positive,795
LBDRPCR,"LBDRPCR - Roche HPV linear array summary 
result",2,Negative,962
LBDRPCR,"LBDRPCR - Roche HPV linear array summary 
result",3,Inadequate,111
LBDRPCR,"LBDRPCR - Roche HPV linear array summary 
result",.,Missing,107
LBDRHP,"LBDRHP - Roche LA high positive globin 
control",1,Positive,1710
LBDRHP,"LBDRHP - Roche LA high positive globin 
control",2,Negative,47
LBDRHP,"LBDRHP - Roche LA high positive globin 
control",.,Missing,218
LBDRLP,"LBDRLP - Roche LA low positive globin 
control",1,Positive,1304
LBDRLP,"LBDRLP - Roche LA low positive globin 
control",2,Negative,453
LBDRLP,"LBDRLP - Roche LA low positive globin 
control",.,Missing,218
LBDR06,LBDR06 - HPV type 6,1,Positive,48
LBDR06,LBDR06 - HPV type 6,2,Negative,1709
LBDR06,LBDR06 - HPV type 6,3,Inadequate,111
LBDR06,LBDR06 - HPV type 6,.,Missing,107
LBDR11,LBDR11 - HPV type 11,1,Positive,5
LBDR11,LBDR11 - HPV type 11,2,Negative,1752
LBDR11,LBDR11 - HPV type 11,3,Inadequate,111
LBDR11,LBDR11 - HPV type 11,.,Missing,107
LBDR16,LBDR16 - HPV type 16,1,Positive,73
LBDR16,LBDR16 - HPV type 16,2,Negative,1684
LBDR16,LBDR16 - HPV type 16,3,Inadequate,111
LBDR16,LBDR16 - HPV type 16,.,Missing,107
LBDR18,LBDR18 - HPV type 18,1,Positive,35
LBDR18,LBDR18 - HPV type 18,2,Negative,1722
LBDR18,LBDR18 - HPV type 18,3,Inadequate,111
LBDR18,LBDR18 - HPV type 18,.,Missing,107
LBDR26,LBDR26 - HPV type 26,1,Positive,3
LBDR26,LBDR26 - HPV type 26,2,Negative,1754
LBDR26,LBDR26 - HPV type 26,3,Inadequate,111
LBDR26,LBDR26 - HPV type 26,.,Missing,107
LBDR31,LBDR31 - HPV type 31,1,Positive,27
LBDR31,LBDR31 - HPV type 31,2,Negative,1730
LBDR31,LBDR31 - HPV type 31,3,Inadequate,111
LBDR31,LBDR31 - HPV type 31,.,Missing,107
LBDR33,LBDR33 - HPV type 33,1,Positive,20
LBDR33,LBDR33 - HPV type 33,2,Negative,1737
LBDR33,LBDR33 - HPV type 33,3,Inadequate,111
LBDR33,LBDR33 - HPV type 33,.,Missing,107
LBDR35,LBDR35 - HPV type 35,1,Positive,40
LBDR35,LBDR35 - HPV type 35,2,Negative,1717
LBDR35,LBDR35 - HPV type 35,3,Inadequate,111
LBDR35,LBDR35 - HPV type 35,.,Missing,107
LBDR39,LBDR39 - HPV type 39,1,Positive,57
LBDR39,LBDR39 - HPV type 39,2,Negative,1700
LBDR39,LBDR39 - HPV type 39,3,Inadequate,111
LBDR39,LBDR39 - HPV type 39,.,Missing,107
LBDR40,LBDR40 - HPV type 40,1,Positive,21
LBDR40,LBDR40 - HPV type 40,2,Negative,1736
LBDR40,LBDR40 - HPV type 40,3,Inadequate,111
LBDR40,LBDR40 - HPV type 40,.,Missing,107
LBDR42,LBDR42 - HPV type 42,1,Positive,51
LBDR42,LBDR42 - HPV type 42,2,Negative,1706
LBDR42,LBDR42 - HPV type 42,3,Inadequate,111
LBDR42,LBDR42 - HPV type 42,.,Missing,107
LBDR45,LBDR45 - HPV type 45,1,Positive,38
LBDR45,LBDR45 - HPV type 45,2,Negative,1719
LBDR45,LBDR45 - HPV type 45,3,Inadequate,111
LBDR45,LBDR45 - HPV type 45,.,Missing,107
LBDR51,LBDR51 - HPV type 51,1,Positive,97
LBDR51,LBDR51 - HPV type 51,2,Negative,1660
LBDR51,LBDR51 - HPV type 51,3,Inadequate,111
LBDR51,LBDR51 - HPV type 51,.,Missing,107
LBDR52,LBDR52 - HPV type 52,1,Positive,54
LBDR52,LBDR52 - HPV type 52,2,Negative,1703
LBDR52,LBDR52 - HPV type 52,3,Inadequate,111
LBDR52,LBDR52 - HPV type 52,.,Missing,107
LBDR53,LBDR53 - HPV type 53,1,Positive,95
LBDR53,LBDR53 - HPV type 53,2,Negative,1662
LBDR53,LBDR53 - HPV type 53,3,Inadequate,111
LBDR53,LBDR53 - HPV type 53,.,Missing,107
LBDR54,LBDR54 - HPV type 54,1,Positive,68
LBDR54,LBDR54 - HPV type 54,2,Negative,1689
LBDR54,LBDR54 - HPV type 54,3,Inadequate,111
LBDR54,LBDR54 - HPV type 54,.,Missing,107
LBDR55,LBDR55 - HPV type 55,1,Positive,53
LBDR55,LBDR55 - HPV type 55,2,Negative,1704
LBDR55,LBDR55 - HPV type 55,3,Inadequate,111
LBDR55,LBDR55 - HPV type 55,.,Missing,107
LBDR56,LBDR56 - HPV type 56,1,Positive,24
LBDR56,LBDR56 - HPV type 56,2,Negative,1733
LBDR56,LBDR56 - HPV type 56,3,Inadequate,111
LBDR56,LBDR56 - HPV type 56,.,Missing,107
LBDR58,LBDR58 - HPV type 58,1,Positive,22
LBDR58,LBDR58 - HPV type 58,2,Negative,1735
LBDR58,LBDR58 - HPV type 58,3,Inadequate,111
LBDR58,LBDR58 - HPV type 58,.,Missing,107
LBDR59,LBDR59 - HPV type 59,1,Positive,69
LBDR59,LBDR59 - HPV type 59,2,Negative,1688
LBDR59,LBDR59 - HPV type 59,3,Inadequate,111
LBDR59,LBDR59 - HPV type 59,.,Missing,107
LBDR61,LBDR61 - HPV type 61,1,Positive,88
LBDR61,LBDR61 - HPV type 61,2,Negative,1669
LBDR61,LBDR61 - HPV type 61,3,Inadequate,111
LBDR61,LBDR61 - HPV type 61,.,Missing,107
LBDR62,LBDR62 - HPV type 62,1,Positive,130
LBDR62,LBDR62 - HPV type 62,2,Negative,1627
LBDR62,LBDR62 - HPV type 62,3,Inadequate,111
LBDR62,LBDR62 - HPV type 62,.,Missing,107
LBDR64,LBDR64 - HPV type 64,1,Positive,1
LBDR64,LBDR64 - HPV type 64,2,Negative,1756
LBDR64,LBDR64 - HPV type 64,3,Inadequate,111
LBDR64,LBDR64 - HPV type 64,.,Missing,107
LBDR66,LBDR66 - HPV type 66,1,Positive,85
LBDR66,LBDR66 - HPV type 66,2,Negative,1672
LBDR66,LBDR66 - HPV type 66,3,Inadequate,111
LBDR66,LBDR66 - HPV type 66,.,Missing,107
LBDR67,LBDR67 - HPV type 67,1,Positive,13
LBDR67,LBDR67 - HPV type 67,2,Negative,1744
LBDR67,LBDR67 - HPV type 67,3,Inadequate,111
LBDR67,LBDR67 - HPV type 67,.,Missing,107
LBDR68,LBDR68 - HPV type 68,1,Positive,25
LBDR68,LBDR68 - HPV type 68,2,Negative,1732
LBDR68,LBDR68 - HPV type 68,3,Inadequate,111
LBDR68,LBDR68 - HPV type 68,.,Missing,107
LBDR69,LBDR69 - HPV type 69,1,Positive,2
LBDR69,LBDR69 - HPV type 69,2,Negative,1755
LBDR69,LBDR69 - HPV type 69,3,Inadequate,111
LBDR69,LBDR69 - HPV type 69,.,Missing,107
LBDR70,LBDR70 - HPV type 70,1,Positive,36
LBDR70,LBDR70 - HPV type 70,2,Negative,1721
LBDR70,LBDR70 - HPV type 70,3,Inadequate,111
LBDR70,LBDR70 - HPV type 70,.,Missing,107
LBDR71,LBDR71 - HPV type 71,1,Positive,14
LBDR71,LBDR71 - HPV type 71,2,Negative,1743
LBDR71,LBDR71 - HPV type 71,3,Inadequate,111
LBDR71,LBDR71 - HPV type 71,.,Missing,107
LBDR72,LBDR72 - HPV type 72,1,Positive,33
LBDR72,LBDR72 - HPV type 72,2,Negative,1724
LBDR72,LBDR72 - HPV type 72,3,Inadequate,111
LBDR72,LBDR72 - HPV type 72,.,Missing,107
LBDR73,LBDR73 - HPV type 73,1,Positive,32
LBDR73,LBDR73 - HPV type 73,2,Negative,1725
LBDR73,LBDR73 - HPV type 73,3,Inadequate,111
LBDR73,LBDR73 - HPV type 73,.,Missing,107
LBDR81,LBDR81 - HPV type 81,1,Positive,45
LBDR81,LBDR81 - HPV type 81,2,Negative,1712
LBDR81,LBDR81 - HPV type 81,3,Inadequate,111
LBDR81,LBDR81 - HPV type 81,.,Missing,107
LBDR82,LBDR82 - HPV type 82,1,Positive,21
LBDR82,LBDR82 - HPV type 82,2,Negative,1736
LBDR82,LBDR82 - HPV type 82,3,Inadequate,111
LBDR82,LBDR82 - HPV type 82,.,Missing,107
LBDR83,LBDR83 - HPV type 83,1,Positive,68
LBDR83,LBDR83 - HPV type 83,2,Negative,1689
LBDR83,LBDR83 - HPV type 83,3,Inadequate,111
LBDR83,LBDR83 - HPV type 83,.,Missing,107
LBDR84,LBDR84 - HPV type 84,1,Positive,128
LBDR84,LBDR84 - HPV type 84,2,Negative,1629
LBDR84,LBDR84 - HPV type 84,3,Inadequate,111
LBDR84,LBDR84 - HPV type 84,.,Missing,107
LBDR89,LBDR89 - HPV type 89,1,Positive,89
LBDR89,LBDR89 - HPV type 89,2,Negative,1668
LBDR89,LBDR89 - HPV type 89,3,Inadequate,111
LBDR89,LBDR89 - HPV type 89,.,Missing,107
LBDRPI,LBDRPI - HPV type IS39,1 to 2,Range of Values,1757
LBDRPI,LBDRPI - HPV type IS39,.,Missing,218
WTSAF2YR,WTSAF2YR - Fasting Subsample MEC Weight,12937.987305 to 395978.46579,Range of Values,2927
WTSAF2YR,WTSAF2YR - Fasting Subsample MEC Weight,0,No Lab Result,402
WTSAF2YR,WTSAF2YR - Fasting Subsample MEC Weight,.,Missing,0
LBXIN   ,LBXIN    - Insulin (uU/mL),0.14 to 682.48,Range of Values,3093
LBXIN   ,LBXIN    - Insulin (uU/mL),.,Missing,236
LBDINSI,LBDINSI - Insulin (pmol/L),0.84 to 4094.88,Range of Values,3093
LBDINSI,LBDINSI - Insulin (pmol/L),.,Missing,236
PHAFSTHR,"PHAFSTHR - Total length of 'food fast', hours",0 to 34,Range of Values,3291
PHAFSTHR,"PHAFSTHR - Total length of 'food fast', hours",.,Missing,38
PHAFSTMN,"PHAFSTMN - Total length of 'food fast', minutes",0 to 59,Range of Values,3291
PHAFSTMN,"PHAFSTMN - Total length of 'food fast', minutes",.,Missing,38
URXUIO  ,"URXUIO   - Iodine, urine (ug/L)",7.4 to 33046,Range of Values,2666
URXUIO  ,"URXUIO   - Iodine, urine (ug/L)",.,Missing,89
URXUCR,"URXUCR - Creatinine, urine (mg/dL) ",5 to 546,Range of Values,2681
URXUCR,"URXUCR - Creatinine, urine (mg/dL) ",.,Missing,74
WTSA2YR,WTSA2YR - Subsample A weights,16284.37488 to 530325.34726,Range of Values,2724
WTSA2YR,WTSA2YR - Subsample A weights,0,No lab samples,31
WTSA2YR,WTSA2YR - Subsample A weights,.,Missing,0
URXUHG  ,"URXUHG   - Mercury, urine (ug/L)",0.09 to 83.03,Range of Values,2666
URXUHG  ,"URXUHG   - Mercury, urine (ug/L)",.,Missing,89
URDUHGLC,"URDUHGLC - Mercury, urine comment code",0,At or above the detection limit,1771
URDUHGLC,"URDUHGLC - Mercury, urine comment code",1,Below lower detection limit,895
URDUHGLC,"URDUHGLC - Mercury, urine comment code",.,Missing,89
URXUCR,"URXUCR - Creatinine, urine (mg/dL) ",5 to 546,Range of Values,2681
URXUCR,"URXUCR - Creatinine, urine (mg/dL) ",.,Missing,74
WTSA2YR,WTSA2YR - Subsample A weights,16284.37488 to 530325.34726,Range of Values,2724
WTSA2YR,WTSA2YR - Subsample A weights,0,No lab samples,31
WTSA2YR,WTSA2YR - Subsample A weights,.,Missing,0
WTSA2YR,WTSA2YR - Subsample A weights,16284.37488 to 530325.34726,Range of Values,2724
WTSA2YR,WTSA2YR - Subsample A weights,0,No lab samples,31
WTSA2YR,WTSA2YR - Subsample A weights,.,Missing,0
URXUCR,"URXUCR - Creatinine, urine (mg/dL)",5 to 546,Range of Values,2681
URXUCR,"URXUCR - Creatinine, urine (mg/dL)",.,Missing,74
URXUBA,"URXUBA - Barium, urine (ug/L)",0.042 to 60.11,Range of Values,2664
URXUBA,"URXUBA - Barium, urine (ug/L)",.,Missing,91
URDUBALC,URDUBALC - Urinary Barium comment code,0,At or above the detection limit,2657
URDUBALC,URDUBALC - Urinary Barium comment code,1,Below lower detection limit,7
URDUBALC,URDUBALC - Urinary Barium comment code,.,Missing,91
URXUCD,"URXUCD - Cadmium, urine (ug/L)",0.025 to 5.06,Range of Values,2664
URXUCD,"URXUCD - Cadmium, urine (ug/L)",.,Missing,91
URDUCDLC,URDUCDLC - Urinary Cadmium comment code,0,At or above the detection limit,2181
URDUCDLC,URDUCDLC - Urinary Cadmium comment code,1,Below lower detection limit,483
URDUCDLC,URDUCDLC - Urinary Cadmium comment code,.,Missing,91
URXUCO,"URXUCO - Cobalt, urine (ug/L)",0.016 to 75.8,Range of Values,2664
URXUCO,"URXUCO - Cobalt, urine (ug/L)",.,Missing,91
URDUCOLC,URDUCOLC - Urinary Cobalt (ug/L) comment code,0,At or above the detection limit,2662
URDUCOLC,URDUCOLC - Urinary Cobalt (ug/L) comment code,1,Below lower detection limit,2
URDUCOLC,URDUCOLC - Urinary Cobalt (ug/L) comment code,.,Missing,91
URXUCS,"URXUCS - Cesium, urine (ug/L)",0.387 to 29,Range of Values,2664
URXUCS,"URXUCS - Cesium, urine (ug/L)",.,Missing,91
URDUCSLC,URDUCSLC - Urinary Cesium comment code,0,At or above the detection limit,2664
URDUCSLC,URDUCSLC - Urinary Cesium comment code,1,Below lower detection limit,0
URDUCSLC,URDUCSLC - Urinary Cesium comment code,.,Missing,91
URXUMO,"URXUMO - Molybdenum, urine (ug/L)",1.43 to 1200,Range of Values,2664
URXUMO,"URXUMO - Molybdenum, urine (ug/L)",.,Missing,91
URDUMOLC,URDUMOLC - Urinary Molybdenum comment code,0,At or above the detection limit,2664
URDUMOLC,URDUMOLC - Urinary Molybdenum comment code,1,Below lower detection limit,0
URDUMOLC,URDUMOLC - Urinary Molybdenum comment code,.,Missing,91
URXUMN  ,"URXUMN   - Manganese, urine (ug/L)",0.092 to 18.95,Range of Values,2664
URXUMN  ,"URXUMN   - Manganese, urine (ug/L)",.,Missing,91
URDUMNLC,URDUMNLC - Urinary Mn comment code,0,At or above the detection limit,812
URDUMNLC,URDUMNLC - Urinary Mn comment code,1,Below lower detection limit,1852
URDUMNLC,URDUMNLC - Urinary Mn comment code,.,Missing,91
URXUPB,"URXUPB - Lead, urine (ug/L)",0.02 to 23.4,Range of Values,2664
URXUPB,"URXUPB - Lead, urine (ug/L)",.,Missing,91
URDUPBLC,URDUPBLC - Urinary Lead comment code,0,At or above the detection limit,2636
URDUPBLC,URDUPBLC - Urinary Lead comment code,1,Below lower detection limit,28
URDUPBLC,URDUPBLC - Urinary Lead comment code,.,Missing,91
URXUSB,"URXUSB - Antimony, urine (ug/L)",0.016 to 4.23,Range of Values,2664
URXUSB,"URXUSB - Antimony, urine (ug/L)",.,Missing,91
URDUSBLC,URDUSBLC - Urinary Antimony comment code,0,At or above the detection limit,2065
URDUSBLC,URDUSBLC - Urinary Antimony comment code,1,Below lower detection limit,599
URDUSBLC,URDUSBLC - Urinary Antimony comment code,.,Missing,91
URXUSN  ,"URXUSN   - Tin, urine (ug/L)",0.064 to 90.97,Range of Values,2664
URXUSN  ,"URXUSN   - Tin, urine (ug/L)",.,Missing,91
URDUSNLC,URDUSNLC - Tin comment code,0,At or above the detection limit,2412
URDUSNLC,URDUSNLC - Tin comment code,1,Below lower detection limit,252
URDUSNLC,URDUSNLC - Tin comment code,.,Missing,91
URXUSR  ,"URXUSR   - Strontium, urine (ug/L)",1.655 to 7565.49,Range of Values,2664
URXUSR  ,"URXUSR   - Strontium, urine (ug/L)",.,Missing,91
URDUSRLC,URDUSRLC - Strontium comment code,0,At or above the detection limit,2663
URDUSRLC,URDUSRLC - Strontium comment code,1,Below lower detection limit,1
URDUSRLC,URDUSRLC - Strontium comment code,.,Missing,91
URXUTL,"URXUTL - Thallium, urine (ug/L)",0.013 to 1.29,Range of Values,2664
URXUTL,"URXUTL - Thallium, urine (ug/L)",.,Missing,91
URDUTLLC,URDUTLLC - Urinary Thallium comment code,0,At or above the detection limit,2643
URDUTLLC,URDUTLLC - Urinary Thallium comment code,1,Below lower detection limit,21
URDUTLLC,URDUTLLC - Urinary Thallium comment code,.,Missing,91
URXUTU,"URXUTU - Tungsten, urine (ug/L)",0.013 to 25.76,Range of Values,2664
URXUTU,"URXUTU - Tungsten, urine (ug/L)",.,Missing,91
URDUTULC,URDUTULC - Urinary Tungsten comment code,0,At or above the detection limit,2232
URDUTULC,URDUTULC - Urinary Tungsten comment code,1,Below lower detection limit,432
URDUTULC,URDUTULC - Urinary Tungsten comment code,.,Missing,91
URXUUR,"URXUUR - Uranium, urinary (ug/L)",0.0014 to 0.8434,Range of Values,2664
URXUUR,"URXUUR - Uranium, urinary (ug/L)",.,Missing,91
URDUURLC,URDUURLC - Urinary Uranium comment code,0,At or above the detection limit,2192
URDUURLC,URDUURLC - Urinary Uranium comment code,1,Below lower detection limit,472
URDUURLC,URDUURLC - Urinary Uranium comment code,.,Missing,91
WTFSM,WTFSM - Two year smoking weights,6426.9076775 to 456840.9815,Range of Values,2546
WTFSM,WTFSM - Two year smoking weights,0,No Lab Result,59
WTFSM,WTFSM - Two year smoking weights,.,Missing,0
URXUCR,"URXUCR - Creatinine, urine (mg/dL)",5 to 546,Range of Values,2551
URXUCR,"URXUCR - Creatinine, urine (mg/dL)",.,Missing,54
URXUBA,"URXUBA - Barium, urine (ug/L)",0.042 to 60.11,Range of Values,2528
URXUBA,"URXUBA - Barium, urine (ug/L)",.,Missing,77
URDUBALC,URDUBALC - Urinary Barium comment code,0,At or above the detection limit,2519
URDUBALC,URDUBALC - Urinary Barium comment code,1,Below lower detection limit,9
URDUBALC,URDUBALC - Urinary Barium comment code,.,Missing,77
URXUCD,"URXUCD - Cadmium, urine (ug/L)",0.025 to 5.06,Range of Values,2528
URXUCD,"URXUCD - Cadmium, urine (ug/L)",.,Missing,77
URDUCDLC,URDUCDLC - Urinary Cadmium comment code,0,At or above the detection limit,2332
URDUCDLC,URDUCDLC - Urinary Cadmium comment code,1,Below lower detection limit,196
URDUCDLC,URDUCDLC - Urinary Cadmium comment code,.,Missing,77
URXUCO,"URXUCO - Cobalt, urine (ug/L)",0.016 to 33.719,Range of Values,2528
URXUCO,"URXUCO - Cobalt, urine (ug/L)",.,Missing,77
URDUCOLC,URDUCOLC - Urinary Cobalt (ug/L) comment code,0,At or above the detection limit,2525
URDUCOLC,URDUCOLC - Urinary Cobalt (ug/L) comment code,1,Below lower detection limit,3
URDUCOLC,URDUCOLC - Urinary Cobalt (ug/L) comment code,.,Missing,77
URXUCS,"URXUCS - Cesium, urine (ug/L)",0.31 to 29,Range of Values,2528
URXUCS,"URXUCS - Cesium, urine (ug/L)",.,Missing,77
URDUCSLC,URDUCSLC - Urinary Cesium comment code,0,At or above the detection limit,2528
URDUCSLC,URDUCSLC - Urinary Cesium comment code,1,Below lower detection limit,0
URDUCSLC,URDUCSLC - Urinary Cesium comment code,.,Missing,77
URXUMO,"URXUMO - Molybdenum, urine (ug/L)",1.43 to 1200,Range of Values,2528
URXUMO,"URXUMO - Molybdenum, urine (ug/L)",.,Missing,77
URDUMOLC,URDUMOLC - Urinary Molybdenum comment code,0,At or above the detection limit,2528
URDUMOLC,URDUMOLC - Urinary Molybdenum comment code,1,Below lower detection limit,0
URDUMOLC,URDUMOLC - Urinary Molybdenum comment code,.,Missing,77
URXUMN  ,"URXUMN   - Manganese, urine (ug/L)",0.092 to 18.95,Range of Values,2528
URXUMN  ,"URXUMN   - Manganese, urine (ug/L)",.,Missing,77
URDUMNLC,URDUMNLC - Urinary Mn comment code,0,At or above the detection limit,716
URDUMNLC,URDUMNLC - Urinary Mn comment code,1,Below lower detection limit,1812
URDUMNLC,URDUMNLC - Urinary Mn comment code,.,Missing,77
URXUPB,"URXUPB - Lead, urine (ug/L)",0.02 to 23.4,Range of Values,2528
URXUPB,"URXUPB - Lead, urine (ug/L)",.,Missing,77
URDUPBLC,URDUPBLC - Urinary Lead comment code,0,At or above the detection limit,2510
URDUPBLC,URDUPBLC - Urinary Lead comment code,1,Below lower detection limit,18
URDUPBLC,URDUPBLC - Urinary Lead comment code,.,Missing,77
URXUSB,"URXUSB - Antimony, urine (ug/L)",0.016 to 4.82,Range of Values,2528
URXUSB,"URXUSB - Antimony, urine (ug/L)",.,Missing,77
URDUSBLC,URDUSBLC - Urinary Antimony comment code,0,At or above the detection limit,1944
URDUSBLC,URDUSBLC - Urinary Antimony comment code,1,Below lower detection limit,584
URDUSBLC,URDUSBLC - Urinary Antimony comment code,.,Missing,77
URXUSN  ,"URXUSN   - Tin, urine (ug/L)",0.064 to 94.44,Range of Values,2528
URXUSN  ,"URXUSN   - Tin, urine (ug/L)",.,Missing,77
URDUSNLC,URDUSNLC - USN comment code,0,At or above the detection limit,2268
URDUSNLC,URDUSNLC - USN comment code,1,Below lower detection limit,260
URDUSNLC,URDUSNLC - USN comment code,.,Missing,77
URXUSR  ,"URXUSR   - Strontium, urine (ug/L)",1.655 to 7565.49,Range of Values,2528
URXUSR  ,"URXUSR   - Strontium, urine (ug/L)",.,Missing,77
URDUSRLC,URDUSRLC - USR comment code,0,At or above the detection limit,2527
URDUSRLC,URDUSRLC - USR comment code,1,Below lower detection limit,1
URDUSRLC,URDUSRLC - USR comment code,.,Missing,77
URXUTL,"URXUTL - Thallium, urine (ug/L)",0.013 to 1.29,Range of Values,2528
URXUTL,"URXUTL - Thallium, urine (ug/L)",.,Missing,77
URDUTLLC,URDUTLLC - Urinary Thallium comment code,0,At or above the detection limit,2507
URDUTLLC,URDUTLLC - Urinary Thallium comment code,1,Below lower detection limit,21
URDUTLLC,URDUTLLC - Urinary Thallium comment code,.,Missing,77
URXUTU,"URXUTU - Tungsten, urine (ug/L)",0.013 to 11.52,Range of Values,2528
URXUTU,"URXUTU - Tungsten, urine (ug/L)",.,Missing,77
URDUTULC,URDUTULC - Urinary Tungsten comment code,0,At or above the detection limit,2023
URDUTULC,URDUTULC - Urinary Tungsten comment code,1,Below lower detection limit,505
URDUTULC,URDUTULC - Urinary Tungsten comment code,.,Missing,77
URXUUR,"URXUUR - Uranium, urinary (ug/L)",0.0014 to 0.8434,Range of Values,2528
URXUUR,"URXUUR - Uranium, urinary (ug/L)",.,Missing,77
URDUURLC,URDUURLC - Urinary Uranium comment code,0,At or above the detection limit,2059
URDUURLC,URDUURLC - Urinary Uranium comment code,1,Below lower detection limit,469
URDUURLC,URDUURLC - Urinary Uranium comment code,.,Missing,77
LBXMMASI,LBXMMASI - Methylmalonic Acid (nmol/L),26.6 to 5540,Range of Values,5444
LBXMMASI,LBXMMASI - Methylmalonic Acid (nmol/L),.,Missing,292
LBDMMALC,LBDMMALC - Methylmalonic Acid comment code,0,At or above the detection limit,5444
LBDMMALC,LBDMMALC - Methylmalonic Acid comment code,1,Below lower detection limit,0
